timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1611696952347,1203,HTTP Request,200,OK,BlazeDemo Home Page 1-3,text,true,,3447,232,10,10,https://blazedemo.com/,190,0,21
1611696952347,190,HTTP Request-0,302,Found,BlazeDemo Home Page 1-3,text,true,,219,116,10,10,http://blazedemo.com/,190,0,21
1611696952538,1012,HTTP Request-1,200,OK,BlazeDemo Home Page 1-3,text,true,,3228,116,10,10,https://blazedemo.com/,1008,0,269
1611696952246,1330,HTTP Request,200,OK,BlazeDemo Home Page 1-2,text,true,,3447,232,10,10,https://blazedemo.com/,226,0,52
1611696952246,226,HTTP Request-0,302,Found,BlazeDemo Home Page 1-2,text,true,,219,116,10,10,http://blazedemo.com/,226,0,52
1611696952474,1102,HTTP Request-1,200,OK,BlazeDemo Home Page 1-2,text,true,,3228,116,10,10,https://blazedemo.com/,1101,0,327
1611696952846,881,HTTP Request,200,OK,BlazeDemo Home Page 1-8,text,true,,3447,232,10,10,https://blazedemo.com/,183,0,18
1611696952846,183,HTTP Request-0,302,Found,BlazeDemo Home Page 1-8,text,true,,219,116,10,10,http://blazedemo.com/,183,0,18
1611696953030,697,HTTP Request-1,200,OK,BlazeDemo Home Page 1-8,text,true,,3228,116,10,10,https://blazedemo.com/,695,0,86
1611696952646,1232,HTTP Request,200,OK,BlazeDemo Home Page 1-6,text,true,,3447,232,10,10,https://blazedemo.com/,173,0,16
1611696952646,173,HTTP Request-0,302,Found,BlazeDemo Home Page 1-6,text,true,,219,116,10,10,http://blazedemo.com/,173,0,16
1611696952819,1059,HTTP Request-1,200,OK,BlazeDemo Home Page 1-6,text,true,,3228,116,10,10,https://blazedemo.com/,1058,0,84
1611696952546,1390,HTTP Request,200,OK,BlazeDemo Home Page 1-5,text,true,,3447,232,10,10,https://blazedemo.com/,172,0,17
1611696952546,172,HTTP Request-0,302,Found,BlazeDemo Home Page 1-5,text,true,,219,116,10,10,http://blazedemo.com/,172,0,17
1611696952719,1217,HTTP Request-1,200,OK,BlazeDemo Home Page 1-5,text,true,,3228,116,10,10,https://blazedemo.com/,1216,0,92
1611696952745,1223,HTTP Request,200,OK,BlazeDemo Home Page 1-7,text,true,,3447,232,10,10,https://blazedemo.com/,181,0,22
1611696952745,181,HTTP Request-0,302,Found,BlazeDemo Home Page 1-7,text,true,,219,116,10,10,http://blazedemo.com/,181,0,22
1611696952928,1040,HTTP Request-1,200,OK,BlazeDemo Home Page 1-7,text,true,,3228,116,10,10,https://blazedemo.com/,1039,0,81
1611696952447,1549,HTTP Request,200,OK,BlazeDemo Home Page 1-4,text,true,,3447,232,10,10,https://blazedemo.com/,179,0,19
1611696952447,179,HTTP Request-0,302,Found,BlazeDemo Home Page 1-4,text,true,,219,116,10,10,http://blazedemo.com/,179,0,19
1611696952627,1369,HTTP Request-1,200,OK,BlazeDemo Home Page 1-4,text,true,,3228,116,10,10,https://blazedemo.com/,1368,0,173
1611696952233,1788,HTTP Request,200,OK,BlazeDemo Home Page 1-1,text,true,,3447,232,10,10,https://blazedemo.com/,238,0,64
1611696952233,238,HTTP Request-0,302,Found,BlazeDemo Home Page 1-1,text,true,,219,116,10,10,http://blazedemo.com/,238,0,64
1611696952474,1547,HTTP Request-1,200,OK,BlazeDemo Home Page 1-1,text,true,,3228,116,10,10,https://blazedemo.com/,1546,0,327
1611696953969,716,HTTP Request,200,OK,BlazeDemo Home Page 1-7,text,true,,3447,232,10,10,https://blazedemo.com/,175,0,18
1611696953969,175,HTTP Request-0,302,Found,BlazeDemo Home Page 1-7,text,true,,219,116,10,10,http://blazedemo.com/,175,0,18
1611696954144,541,HTTP Request-1,200,OK,BlazeDemo Home Page 1-7,text,true,,3228,116,10,10,https://blazedemo.com/,537,0,88
1611696953998,713,HTTP Request,200,OK,BlazeDemo Home Page 1-4,text,true,,3447,232,10,10,https://blazedemo.com/,176,0,16
1611696953998,176,HTTP Request-0,302,Found,BlazeDemo Home Page 1-4,text,true,,219,116,10,10,http://blazedemo.com/,176,0,16
1611696954174,537,HTTP Request-1,200,OK,BlazeDemo Home Page 1-4,text,true,,3228,116,10,10,https://blazedemo.com/,536,0,76
1611696953729,1135,HTTP Request,200,OK,BlazeDemo Home Page 1-8,text,true,,3447,232,10,10,https://blazedemo.com/,173,0,15
1611696953729,173,HTTP Request-0,302,Found,BlazeDemo Home Page 1-8,text,true,,219,116,10,10,http://blazedemo.com/,173,0,15
1611696953903,961,HTTP Request-1,200,OK,BlazeDemo Home Page 1-8,text,true,,3228,116,10,10,https://blazedemo.com/,960,0,73
1611696953880,1223,HTTP Request,200,OK,BlazeDemo Home Page 1-6,text,true,,3447,232,10,10,https://blazedemo.com/,179,0,20
1611696953880,179,HTTP Request-0,302,Found,BlazeDemo Home Page 1-6,text,true,,219,116,10,10,http://blazedemo.com/,179,0,20
1611696954059,1044,HTTP Request-1,200,OK,BlazeDemo Home Page 1-6,text,true,,3228,116,10,10,https://blazedemo.com/,1042,0,80
1611696954866,593,HTTP Request,200,OK,BlazeDemo Home Page 1-8,text,true,,3447,232,10,10,https://blazedemo.com/,181,0,21
1611696954866,181,HTTP Request-0,302,Found,BlazeDemo Home Page 1-8,text,true,,219,116,10,10,http://blazedemo.com/,181,0,21
1611696955048,411,HTTP Request-1,200,OK,BlazeDemo Home Page 1-8,text,true,,3228,116,10,10,https://blazedemo.com/,409,0,71
1611696954712,1533,HTTP Request,200,OK,BlazeDemo Home Page 1-4,text,true,,3447,232,10,10,https://blazedemo.com/,174,0,17
1611696954712,174,HTTP Request-0,302,Found,BlazeDemo Home Page 1-4,text,true,,219,116,10,10,http://blazedemo.com/,174,0,17
1611696954888,1357,HTTP Request-1,200,OK,BlazeDemo Home Page 1-4,text,true,,3228,116,10,10,https://blazedemo.com/,1355,0,71
1611696953045,7083,HTTP Request,200,OK,BlazeDemo Home Page 1-10,text,true,,3447,232,10,10,https://blazedemo.com/,202,0,21
1611696953045,202,HTTP Request-0,302,Found,BlazeDemo Home Page 1-10,text,true,,219,116,10,10,http://blazedemo.com/,202,0,21
1611696953248,6880,HTTP Request-1,200,OK,BlazeDemo Home Page 1-10,text,true,,3228,116,10,10,https://blazedemo.com/,6879,0,76
1611696960129,533,HTTP Request,200,OK,BlazeDemo Home Page 1-10,text,true,,3447,232,10,10,https://blazedemo.com/,178,0,19
1611696960129,178,HTTP Request-0,302,Found,BlazeDemo Home Page 1-10,text,true,,219,116,10,10,http://blazedemo.com/,178,0,19
1611696960307,355,HTTP Request-1,200,OK,BlazeDemo Home Page 1-10,text,true,,3228,116,10,10,https://blazedemo.com/,353,0,73
1611696960665,624,HTTP Request,200,OK,BlazeDemo Home Page 1-10,text,true,,3447,232,10,10,https://blazedemo.com/,175,0,20
1611696960665,176,HTTP Request-0,302,Found,BlazeDemo Home Page 1-10,text,true,,219,116,10,10,http://blazedemo.com/,175,0,20
1611696960841,448,HTTP Request-1,200,OK,BlazeDemo Home Page 1-10,text,true,,3228,116,10,10,https://blazedemo.com/,446,0,86
1611696961290,679,HTTP Request,200,OK,BlazeDemo Home Page 1-10,text,true,,3447,232,10,10,https://blazedemo.com/,181,0,20
1611696961290,181,HTTP Request-0,302,Found,BlazeDemo Home Page 1-10,text,true,,219,116,10,10,http://blazedemo.com/,181,0,20
1611696961471,498,HTTP Request-1,200,OK,BlazeDemo Home Page 1-10,text,true,,3228,116,10,10,https://blazedemo.com/,496,0,76
1611696956247,6161,HTTP Request,200,OK,BlazeDemo Home Page 1-4,text,true,,3447,232,10,10,https://blazedemo.com/,176,0,17
1611696956247,176,HTTP Request-0,302,Found,BlazeDemo Home Page 1-4,text,true,,219,116,10,10,http://blazedemo.com/,176,0,17
1611696956423,5985,HTTP Request-1,200,OK,BlazeDemo Home Page 1-4,text,true,,3228,116,10,10,https://blazedemo.com/,5984,0,83
1611696961971,621,HTTP Request,200,OK,BlazeDemo Home Page 1-10,text,true,,3447,232,10,10,https://blazedemo.com/,178,0,21
1611696961971,178,HTTP Request-0,302,Found,BlazeDemo Home Page 1-10,text,true,,219,116,10,10,http://blazedemo.com/,178,0,21
1611696962150,442,HTTP Request-1,200,OK,BlazeDemo Home Page 1-10,text,true,,3228,116,10,10,https://blazedemo.com/,441,0,81
1611696953554,9534,HTTP Request,200,OK,BlazeDemo Home Page 1-3,text,true,,3447,232,10,10,https://blazedemo.com/,180,0,22
1611696953554,180,HTTP Request-0,302,Found,BlazeDemo Home Page 1-3,text,true,,219,116,10,10,http://blazedemo.com/,180,0,22
1611696953735,9353,HTTP Request-1,200,OK,BlazeDemo Home Page 1-3,text,true,,3228,116,10,10,https://blazedemo.com/,9351,0,83
1611696962593,680,HTTP Request,200,OK,BlazeDemo Home Page 1-10,text,true,,3447,232,10,10,https://blazedemo.com/,177,0,19
1611696962593,177,HTTP Request-0,302,Found,BlazeDemo Home Page 1-10,text,true,,219,116,10,10,http://blazedemo.com/,177,0,19
1611696962771,502,HTTP Request-1,200,OK,BlazeDemo Home Page 1-10,text,true,,3228,116,10,10,https://blazedemo.com/,501,0,78
1611696952946,10737,HTTP Request,200,OK,BlazeDemo Home Page 1-9,text,true,,3447,232,10,10,https://blazedemo.com/,182,0,20
1611696952946,182,HTTP Request-0,302,Found,BlazeDemo Home Page 1-9,text,true,,219,116,10,10,http://blazedemo.com/,182,0,20
1611696953129,10554,HTTP Request-1,200,OK,BlazeDemo Home Page 1-9,text,true,,3228,116,10,10,https://blazedemo.com/,10552,0,95
1611696953937,9839,HTTP Request,200,OK,BlazeDemo Home Page 1-5,text,true,,3447,232,10,10,https://blazedemo.com/,178,0,19
1611696953937,178,HTTP Request-0,302,Found,BlazeDemo Home Page 1-5,text,true,,219,116,10,10,http://blazedemo.com/,178,0,19
1611696954116,9660,HTTP Request-1,200,OK,BlazeDemo Home Page 1-5,text,true,,3228,116,10,10,https://blazedemo.com/,9659,0,69
1611696954022,9787,HTTP Request,200,OK,BlazeDemo Home Page 1-1,text,true,,3447,232,10,10,https://blazedemo.com/,181,0,20
1611696954022,181,HTTP Request-0,302,Found,BlazeDemo Home Page 1-1,text,true,,219,116,10,10,http://blazedemo.com/,181,0,20
1611696954203,9606,HTTP Request-1,200,OK,BlazeDemo Home Page 1-1,text,true,,3228,116,10,10,https://blazedemo.com/,9605,0,73
1611696963089,783,HTTP Request,200,OK,BlazeDemo Home Page 1-3,text,true,,3447,232,10,10,https://blazedemo.com/,180,0,20
1611696963089,180,HTTP Request-0,302,Found,BlazeDemo Home Page 1-3,text,true,,219,116,10,10,http://blazedemo.com/,180,0,20
1611696963269,603,HTTP Request-1,200,OK,BlazeDemo Home Page 1-3,text,true,,3228,116,10,10,https://blazedemo.com/,603,0,59
1611696962408,1730,HTTP Request,200,OK,BlazeDemo Home Page 1-4,text,true,,3447,232,10,10,https://blazedemo.com/,173,0,15
1611696962408,173,HTTP Request-0,302,Found,BlazeDemo Home Page 1-4,text,true,,219,116,10,10,http://blazedemo.com/,173,0,15
1611696962581,1557,HTTP Request-1,200,OK,BlazeDemo Home Page 1-4,text,true,,3228,116,10,10,https://blazedemo.com/,1556,0,73
1611696955104,9296,HTTP Request,200,OK,BlazeDemo Home Page 1-6,text,true,,3447,232,10,10,https://blazedemo.com/,174,0,15
1611696955104,174,HTTP Request-0,302,Found,BlazeDemo Home Page 1-6,text,true,,219,116,10,10,http://blazedemo.com/,174,0,15
1611696955279,9121,HTTP Request-1,200,OK,BlazeDemo Home Page 1-6,text,true,,3228,116,10,10,https://blazedemo.com/,9120,0,86
1611696953577,11429,HTTP Request,200,OK,BlazeDemo Home Page 1-2,text,true,,3447,232,10,10,https://blazedemo.com/,184,0,18
1611696953577,184,HTTP Request-0,302,Found,BlazeDemo Home Page 1-2,text,true,,219,116,10,10,http://blazedemo.com/,184,0,18
1611696953761,11245,HTTP Request-1,200,OK,BlazeDemo Home Page 1-2,text,true,,3228,116,10,10,https://blazedemo.com/,11244,0,77
1611696964400,682,HTTP Request,200,OK,BlazeDemo Home Page 1-6,text,true,,3447,232,10,10,https://blazedemo.com/,180,0,20
1611696964400,180,HTTP Request-0,302,Found,BlazeDemo Home Page 1-6,text,true,,219,116,10,10,http://blazedemo.com/,180,0,20
1611696964580,502,HTTP Request-1,200,OK,BlazeDemo Home Page 1-6,text,true,,3228,116,10,10,https://blazedemo.com/,501,0,86
1611696954687,10556,HTTP Request,200,OK,BlazeDemo Home Page 1-7,text,true,,3447,232,10,10,https://blazedemo.com/,189,0,26
1611696954687,189,HTTP Request-0,302,Found,BlazeDemo Home Page 1-7,text,true,,219,116,10,10,http://blazedemo.com/,189,0,26
1611696954876,10367,HTTP Request-1,200,OK,BlazeDemo Home Page 1-7,text,true,,3228,116,10,10,https://blazedemo.com/,10366,0,72
1611696955461,9877,HTTP Request,200,OK,BlazeDemo Home Page 1-8,text,true,,3447,232,10,10,https://blazedemo.com/,181,0,20
1611696955461,181,HTTP Request-0,302,Found,BlazeDemo Home Page 1-8,text,true,,219,116,10,10,http://blazedemo.com/,181,0,20
1611696955643,9695,HTTP Request-1,200,OK,BlazeDemo Home Page 1-8,text,true,,3228,116,10,10,https://blazedemo.com/,9695,0,74
1611696963274,2181,HTTP Request,200,OK,BlazeDemo Home Page 1-10,text,true,,3447,232,10,10,https://blazedemo.com/,175,0,20
1611696963274,175,HTTP Request-0,302,Found,BlazeDemo Home Page 1-10,text,true,,219,116,10,10,http://blazedemo.com/,175,0,20
1611696963449,2006,HTTP Request-1,200,OK,BlazeDemo Home Page 1-10,text,true,,3228,116,10,10,https://blazedemo.com/,2006,0,79
1611696965084,748,HTTP Request,200,OK,BlazeDemo Home Page 1-6,text,true,,3447,232,10,10,https://blazedemo.com/,178,0,20
1611696965084,178,HTTP Request-0,302,Found,BlazeDemo Home Page 1-6,text,true,,219,116,10,10,http://blazedemo.com/,178,0,20
1611696965262,570,HTTP Request-1,200,OK,BlazeDemo Home Page 1-6,text,true,,3228,116,10,10,https://blazedemo.com/,568,0,81
1611696963777,2073,HTTP Request,200,OK,BlazeDemo Home Page 1-5,text,true,,3447,232,10,10,https://blazedemo.com/,175,0,16
1611696963777,175,HTTP Request-0,302,Found,BlazeDemo Home Page 1-5,text,true,,219,116,10,10,http://blazedemo.com/,175,0,16
1611696963952,1898,HTTP Request-1,200,OK,BlazeDemo Home Page 1-5,text,true,,3228,116,10,10,https://blazedemo.com/,1897,0,80
1611696965243,683,HTTP Request,200,OK,BlazeDemo Home Page 1-7,text,true,,3447,232,10,10,https://blazedemo.com/,185,0,29
1611696965243,185,HTTP Request-0,302,Found,BlazeDemo Home Page 1-7,text,true,,219,116,10,10,http://blazedemo.com/,185,0,29
1611696965428,498,HTTP Request-1,200,OK,BlazeDemo Home Page 1-7,text,true,,3228,116,10,10,https://blazedemo.com/,497,0,66
1611696965338,678,HTTP Request,200,OK,BlazeDemo Home Page 1-8,text,true,,3447,232,10,10,https://blazedemo.com/,178,0,21
1611696965338,178,HTTP Request-0,302,Found,BlazeDemo Home Page 1-8,text,true,,219,116,10,10,http://blazedemo.com/,178,0,21
1611696965516,500,HTTP Request-1,200,OK,BlazeDemo Home Page 1-8,text,true,,3228,116,10,10,https://blazedemo.com/,500,0,64
1611696963809,2384,HTTP Request,200,OK,BlazeDemo Home Page 1-1,text,true,,3447,232,10,10,https://blazedemo.com/,180,0,20
1611696963809,180,HTTP Request-0,302,Found,BlazeDemo Home Page 1-1,text,true,,219,116,10,10,http://blazedemo.com/,180,0,20
1611696963990,2203,HTTP Request-1,200,OK,BlazeDemo Home Page 1-1,text,true,,3228,116,10,10,https://blazedemo.com/,2202,0,71
1611696963873,2548,HTTP Request,200,OK,BlazeDemo Home Page 1-3,text,true,,3447,232,10,10,https://blazedemo.com/,174,0,16
1611696963873,174,HTTP Request-0,302,Found,BlazeDemo Home Page 1-3,text,true,,219,116,10,10,http://blazedemo.com/,174,0,16
1611696964047,2374,HTTP Request-1,200,OK,BlazeDemo Home Page 1-3,text,true,,3228,116,10,10,https://blazedemo.com/,2373,0,73
1611696965927,609,HTTP Request,200,OK,BlazeDemo Home Page 1-7,text,true,,3447,232,10,10,https://blazedemo.com/,181,0,22
1611696965927,181,HTTP Request-0,302,Found,BlazeDemo Home Page 1-7,text,true,,219,116,10,10,http://blazedemo.com/,181,0,22
1611696966109,427,HTTP Request-1,200,OK,BlazeDemo Home Page 1-7,text,true,,3228,116,10,10,https://blazedemo.com/,426,0,72
1611696964138,2400,HTTP Request,200,OK,BlazeDemo Home Page 1-4,text,true,,3447,232,10,10,https://blazedemo.com/,182,0,22
1611696964138,182,HTTP Request-0,302,Found,BlazeDemo Home Page 1-4,text,true,,219,116,10,10,http://blazedemo.com/,182,0,22
1611696964320,2218,HTTP Request-1,200,OK,BlazeDemo Home Page 1-4,text,true,,3228,116,10,10,https://blazedemo.com/,2218,0,74
1611696966194,675,HTTP Request,200,OK,BlazeDemo Home Page 1-1,text,true,,3447,232,10,10,https://blazedemo.com/,176,0,17
1611696966194,176,HTTP Request-0,302,Found,BlazeDemo Home Page 1-1,text,true,,219,116,10,10,http://blazedemo.com/,176,0,17
1611696966370,499,HTTP Request-1,200,OK,BlazeDemo Home Page 1-1,text,true,,3228,116,10,10,https://blazedemo.com/,498,0,66
1611696965008,1959,HTTP Request,200,OK,BlazeDemo Home Page 1-2,text,true,,3447,232,10,10,https://blazedemo.com/,181,0,19
1611696965008,181,HTTP Request-0,302,Found,BlazeDemo Home Page 1-2,text,true,,219,116,10,10,http://blazedemo.com/,181,0,19
1611696965189,1778,HTTP Request-1,200,OK,BlazeDemo Home Page 1-2,text,true,,3228,116,10,10,https://blazedemo.com/,1778,0,83
1611696966422,552,HTTP Request,200,OK,BlazeDemo Home Page 1-3,text,true,,3447,232,10,10,https://blazedemo.com/,178,0,18
1611696966422,178,HTTP Request-0,302,Found,BlazeDemo Home Page 1-3,text,true,,219,116,10,10,http://blazedemo.com/,178,0,18
1611696966601,373,HTTP Request-1,200,OK,BlazeDemo Home Page 1-3,text,true,,3228,116,10,10,https://blazedemo.com/,372,0,72
1611696966536,627,HTTP Request,200,OK,BlazeDemo Home Page 1-7,text,true,,3447,232,10,10,https://blazedemo.com/,178,0,20
1611696966536,178,HTTP Request-0,302,Found,BlazeDemo Home Page 1-7,text,true,,219,116,10,10,http://blazedemo.com/,178,0,20
1611696966715,448,HTTP Request-1,200,OK,BlazeDemo Home Page 1-7,text,true,,3228,116,10,10,https://blazedemo.com/,447,0,67
1611696966871,781,HTTP Request,200,OK,BlazeDemo Home Page 1-1,text,true,,3447,232,10,10,https://blazedemo.com/,175,0,18
1611696966871,175,HTTP Request-0,302,Found,BlazeDemo Home Page 1-1,text,true,,219,116,10,10,http://blazedemo.com/,175,0,18
1611696967046,606,HTTP Request-1,200,OK,BlazeDemo Home Page 1-1,text,true,,3228,116,10,10,https://blazedemo.com/,604,0,79
1611696963685,4017,HTTP Request,200,OK,BlazeDemo Home Page 1-9,text,true,,3447,232,10,10,https://blazedemo.com/,172,0,19
1611696963685,172,HTTP Request-0,302,Found,BlazeDemo Home Page 1-9,text,true,,219,116,10,10,http://blazedemo.com/,172,0,19
1611696963858,3844,HTTP Request-1,200,OK,BlazeDemo Home Page 1-9,text,true,,3228,116,10,10,https://blazedemo.com/,3843,0,66
1611696965851,1890,HTTP Request,200,OK,BlazeDemo Home Page 1-5,text,true,,3447,232,10,10,https://blazedemo.com/,176,0,19
1611696965851,176,HTTP Request-0,302,Found,BlazeDemo Home Page 1-5,text,true,,219,116,10,10,http://blazedemo.com/,176,0,19
1611696966027,1714,HTTP Request-1,200,OK,BlazeDemo Home Page 1-5,text,true,,3228,116,10,10,https://blazedemo.com/,1713,0,70
1611696965456,2376,HTTP Request,200,OK,BlazeDemo Home Page 1-10,text,true,,3447,232,10,10,https://blazedemo.com/,178,0,21
1611696965456,178,HTTP Request-0,302,Found,BlazeDemo Home Page 1-10,text,true,,219,116,10,10,http://blazedemo.com/,178,0,21
1611696965634,2198,HTTP Request-1,200,OK,BlazeDemo Home Page 1-10,text,true,,3228,116,10,10,https://blazedemo.com/,2198,0,73
1611696966975,1108,HTTP Request,200,OK,BlazeDemo Home Page 1-3,text,true,,3447,232,10,10,https://blazedemo.com/,176,0,20
1611696966975,176,HTTP Request-0,302,Found,BlazeDemo Home Page 1-3,text,true,,219,116,10,10,http://blazedemo.com/,176,0,20
1611696967151,932,HTTP Request-1,200,OK,BlazeDemo Home Page 1-3,text,true,,3228,116,10,10,https://blazedemo.com/,931,0,81
1611696966968,1119,HTTP Request,200,OK,BlazeDemo Home Page 1-2,text,true,,3447,232,10,10,https://blazedemo.com/,176,0,17
1611696966968,176,HTTP Request-0,302,Found,BlazeDemo Home Page 1-2,text,true,,219,116,10,10,http://blazedemo.com/,176,0,17
1611696967145,942,HTTP Request-1,200,OK,BlazeDemo Home Page 1-2,text,true,,3228,116,10,10,https://blazedemo.com/,941,0,92
1611696965834,2270,HTTP Request,200,OK,BlazeDemo Home Page 1-6,text,true,,3447,232,10,10,https://blazedemo.com/,179,0,21
1611696965834,179,HTTP Request-0,302,Found,BlazeDemo Home Page 1-6,text,true,,219,116,10,10,http://blazedemo.com/,179,0,21
1611696966013,2091,HTTP Request-1,200,OK,BlazeDemo Home Page 1-6,text,true,,3228,116,10,10,https://blazedemo.com/,2090,0,75
1611696967165,1112,HTTP Request,200,OK,BlazeDemo Home Page 1-7,text,true,,3447,232,10,10,https://blazedemo.com/,192,0,22
1611696967165,192,HTTP Request-0,302,Found,BlazeDemo Home Page 1-7,text,true,,219,116,10,10,http://blazedemo.com/,192,0,22
1611696967357,920,HTTP Request-1,200,OK,BlazeDemo Home Page 1-7,text,true,,3228,116,10,10,https://blazedemo.com/,919,0,97
1611696966017,2301,HTTP Request,200,OK,BlazeDemo Home Page 1-8,text,true,,3447,232,10,10,https://blazedemo.com/,175,0,19
1611696966017,175,HTTP Request-0,302,Found,BlazeDemo Home Page 1-8,text,true,,219,116,10,10,http://blazedemo.com/,175,0,19
1611696966193,2125,HTTP Request-1,200,OK,BlazeDemo Home Page 1-8,text,true,,3228,116,10,10,https://blazedemo.com/,2125,0,69
1611696966539,2001,HTTP Request,200,OK,BlazeDemo Home Page 1-4,text,true,,3447,232,10,10,https://blazedemo.com/,180,0,20
1611696966539,180,HTTP Request-0,302,Found,BlazeDemo Home Page 1-4,text,true,,219,116,10,10,http://blazedemo.com/,180,0,20
1611696966719,1821,HTTP Request-1,200,OK,BlazeDemo Home Page 1-4,text,true,,3228,116,10,10,https://blazedemo.com/,1821,0,66
1611696967703,1096,HTTP Request,200,OK,BlazeDemo Home Page 1-9,text,true,,3447,232,10,10,https://blazedemo.com/,179,0,23
1611696967703,179,HTTP Request-0,302,Found,BlazeDemo Home Page 1-9,text,true,,219,116,10,10,http://blazedemo.com/,179,0,23
1611696967882,917,HTTP Request-1,200,OK,BlazeDemo Home Page 1-9,text,true,,3228,116,10,10,https://blazedemo.com/,916,0,70
1611696968105,1044,HTTP Request,200,OK,BlazeDemo Home Page 1-6,text,true,,3447,232,10,10,https://blazedemo.com/,177,0,19
1611696968105,177,HTTP Request-0,302,Found,BlazeDemo Home Page 1-6,text,true,,219,116,10,10,http://blazedemo.com/,177,0,19
1611696968283,866,HTTP Request-1,200,OK,BlazeDemo Home Page 1-6,text,true,,3228,116,10,10,https://blazedemo.com/,865,0,69
1611696967653,1560,HTTP Request,200,OK,BlazeDemo Home Page 1-1,text,true,,3447,232,10,10,https://blazedemo.com/,176,0,19
1611696967653,176,HTTP Request-0,302,Found,BlazeDemo Home Page 1-1,text,true,,219,116,10,10,http://blazedemo.com/,176,0,19
1611696967830,1383,HTTP Request-1,200,OK,BlazeDemo Home Page 1-1,text,true,,3228,116,10,10,https://blazedemo.com/,1382,0,62
1611696967833,1665,HTTP Request,200,OK,BlazeDemo Home Page 1-10,text,true,,3447,232,10,10,https://blazedemo.com/,181,0,20
1611696967833,181,HTTP Request-0,302,Found,BlazeDemo Home Page 1-10,text,true,,219,116,10,10,http://blazedemo.com/,181,0,20
1611696968014,1484,HTTP Request-1,200,OK,BlazeDemo Home Page 1-10,text,true,,3228,116,10,10,https://blazedemo.com/,1483,0,68
1611696968319,1392,HTTP Request,200,OK,BlazeDemo Home Page 1-8,text,true,,3447,232,10,10,https://blazedemo.com/,183,0,22
1611696968319,183,HTTP Request-0,302,Found,BlazeDemo Home Page 1-8,text,true,,219,116,10,10,http://blazedemo.com/,183,0,22
1611696968502,1209,HTTP Request-1,200,OK,BlazeDemo Home Page 1-8,text,true,,3228,116,10,10,https://blazedemo.com/,1208,0,71
1611696968085,1655,HTTP Request,200,OK,BlazeDemo Home Page 1-3,text,true,,3447,232,10,10,https://blazedemo.com/,181,0,21
1611696968085,181,HTTP Request-0,302,Found,BlazeDemo Home Page 1-3,text,true,,219,116,10,10,http://blazedemo.com/,181,0,21
1611696968266,1474,HTTP Request-1,200,OK,BlazeDemo Home Page 1-3,text,true,,3228,116,10,10,https://blazedemo.com/,1473,0,67
1611696967742,2370,HTTP Request,200,OK,BlazeDemo Home Page 1-5,text,true,,3447,232,10,10,https://blazedemo.com/,183,0,19
1611696967742,183,HTTP Request-0,302,Found,BlazeDemo Home Page 1-5,text,true,,219,116,10,10,http://blazedemo.com/,183,0,19
1611696967925,2187,HTTP Request-1,200,OK,BlazeDemo Home Page 1-5,text,true,,3228,116,10,10,https://blazedemo.com/,2187,0,74
1611696968278,1841,HTTP Request,200,OK,BlazeDemo Home Page 1-7,text,true,,3447,232,10,10,https://blazedemo.com/,175,0,18
1611696968278,175,HTTP Request-0,302,Found,BlazeDemo Home Page 1-7,text,true,,219,116,10,10,http://blazedemo.com/,175,0,18
1611696968453,1666,HTTP Request-1,200,OK,BlazeDemo Home Page 1-7,text,true,,3228,116,10,10,https://blazedemo.com/,1665,0,68
1611696969214,1198,HTTP Request,200,OK,BlazeDemo Home Page 1-1,text,true,,3447,232,10,10,https://blazedemo.com/,169,0,16
1611696969214,169,HTTP Request-0,302,Found,BlazeDemo Home Page 1-1,text,true,,219,116,10,10,http://blazedemo.com/,169,0,16
1611696969383,1029,HTTP Request-1,200,OK,BlazeDemo Home Page 1-1,text,true,,3228,116,10,10,https://blazedemo.com/,1028,0,76
1611696968800,1694,HTTP Request,200,OK,BlazeDemo Home Page 1-9,text,true,,3447,232,10,10,https://blazedemo.com/,181,0,20
1611696968800,181,HTTP Request-0,302,Found,BlazeDemo Home Page 1-9,text,true,,219,116,10,10,http://blazedemo.com/,181,0,20
1611696968981,1513,HTTP Request-1,200,OK,BlazeDemo Home Page 1-9,text,true,,3228,116,10,10,https://blazedemo.com/,1513,0,86
1611696969741,789,HTTP Request,200,OK,BlazeDemo Home Page 1-3,text,true,,3447,232,10,10,https://blazedemo.com/,172,0,16
1611696969741,172,HTTP Request-0,302,Found,BlazeDemo Home Page 1-3,text,true,,219,116,10,10,http://blazedemo.com/,172,0,16
1611696969914,616,HTTP Request-1,200,OK,BlazeDemo Home Page 1-3,text,true,,3228,116,10,10,https://blazedemo.com/,615,0,74
1611696968542,2043,HTTP Request,200,OK,BlazeDemo Home Page 1-4,text,true,,3447,232,10,10,https://blazedemo.com/,181,0,20
1611696968542,181,HTTP Request-0,302,Found,BlazeDemo Home Page 1-4,text,true,,219,116,10,10,http://blazedemo.com/,181,0,20
1611696968723,1862,HTTP Request-1,200,OK,BlazeDemo Home Page 1-4,text,true,,3228,116,10,10,https://blazedemo.com/,1862,0,74
1611696969151,1658,HTTP Request,200,OK,BlazeDemo Home Page 1-6,text,true,,3447,232,10,10,https://blazedemo.com/,178,0,19
